Index,Year,Month,DayofMonth,DayOfWeek,DepTime,ArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted
245,2011,1,4,2,558,923,AA,1994,N3CWAA,145,115,8,-2,IAH,MIA,964,18,12,0,,0
246,2011,1,5,3,555,914,AA,1994,N3DFAA,139,111,-1,-5,IAH,MIA,964,7,21,0,,0
247,2011,1,6,4,600,908,AA,1994,N3AJAA,128,107,-7,0,IAH,MIA,964,7,14,0,,0
248,2011,1,7,5,556,905,AA,1994,N3DDAA,129,108,-10,-4,IAH,MIA,964,6,15,0,,0
249,2011,1,8,6,558,910,AA,1994,N3DAAA,132,105,-5,-2,IAH,MIA,964,11,16,0,,0
250,2011,1,9,7,558,911,AA,1994,N3CYAA,133,111,-4,-2,IAH,MIA,964,8,14,0,,0
251,2011,1,10,1,605,920,AA,1994,N3AUAA,135,111,5,5,IAH,MIA,964,7,17,0,,0
252,2011,1,11,2,553,1216,AA,1994,N3DLAA,,,,-7,IAH,MIA,964,12,18,0,,1
253,2011,1,12,3,551,903,AA,1994,N3BDAA,132,112,-12,-9,IAH,MIA,964,6,14,0,,0
254,2011,1,13,4,633,938,AA,1994,N3AGAA,125,109,23,33,IAH,MIA,964,7,9,0,,0
255,2011,1,14,5,558,910,AA,1994,N3DLAA,132,112,-5,-2,IAH,MIA,964,7,13,0,,0
256,2011,1,15,6,555,905,AA,1994,N3DJAA,130,114,-10,-5,IAH,MIA,964,4,12,0,,0
257,2011,1,16,7,605,910,AA,1994,N3AHAA,125,112,-5,5,IAH,MIA,964,4,9,0,,0
258,2011,1,17,1,556,943,AA,1994,N3AXAA,167,143,28,-4,IAH,MIA,964,9,15,0,,0
259,2011,1,18,2,555,911,AA,1994,N3DFAA,136,112,-4,-5,IAH,MIA,964,15,9,0,,0
260,2011,1,19,3,554,921,AA,1994,N3BVAA,147,124,6,-6,IAH,MIA,964,5,18,0,,0
261,2011,1,20,4,556,912,AA,1994,N3FTAA,136,110,-3,-4,IAH,MIA,964,7,19,0,,0
262,2011,1,21,5,553,907,AA,1994,N3CJAA,134,114,-8,-7,IAH,MIA,964,8,12,0,,0
263,2011,1,22,6,550,907,AA,1994,N3BFAA,137,118,-8,-10,IAH,MIA,964,5,14,0,,0
264,2011,1,23,7,552,900,AA,1994,N3BCAA,128,110,-15,-8,IAH,MIA,964,6,12,0,,0
265,2011,1,24,1,553,906,AA,1994,N3CCAA,133,111,-9,-7,IAH,MIA,964,8,14,0,,0
266,2011,1,25,2,558,916,AA,1994,N3AMAA,138,111,1,-2,IAH,MIA,964,12,15,0,,0
267,2011,1,26,3,555,907,AA,1994,N3DJAA,132,112,-8,-5,IAH,MIA,964,6,14,0,,0
268,2011,1,27,4,606,915,AA,1994,N3DEAA,129,112,0,6,IAH,MIA,964,4,13,0,,0
269,2011,1,28,5,554,905,AA,1994,N3FYAA,131,111,-10,-6,IAH,MIA,964,5,15,0,,0
270,2011,1,29,6,552,904,AA,1994,N3AKAA,132,107,-11,-8,IAH,MIA,964,8,17,0,,0
271,2011,1,30,7,553,910,AA,1994,N3ARAA,137,111,-5,-7,IAH,MIA,964,11,15,0,,0
272,2011,1,31,1,556,857,AA,1994,N3BTAA,121,106,-18,-4,IAH,MIA,964,4,11,0,,0
273,2011,1,1,6,1824,2106,AS,731,N614AS,282,255,-4,-1,IAH,SEA,1874,7,20,0,,0
274,2011,1,2,7,1823,2103,AS,731,N627AS,280,257,-7,-2,IAH,SEA,1874,7,16,0,,0
275,2011,1,3,1,1827,2107,AS,731,N627AS,280,260,-3,2,IAH,SEA,1874,4,16,0,,0
276,2011,1,4,2,1845,2132,AS,731,N618AS,287,268,22,20,IAH,SEA,1874,8,11,0,,0
277,2011,1,5,3,1821,2109,AS,731,N607AS,288,273,-1,-4,IAH,SEA,1874,5,10,0,,0
278,2011,1,6,4,1834,2133,AS,731,N624AS,299,278,23,9,IAH,SEA,1874,3,18,0,,0
279,2011,1,7,5,1823,2118,AS,731,N611AS,295,274,8,-2,IAH,SEA,1874,7,14,0,,0
280,2011,1,8,6,1822,2112,AS,731,N607AS,290,269,2,-3,IAH,SEA,1874,6,15,0,,0
281,2011,1,9,7,1938,2228,AS,731,N609AS,290,253,78,73,IAH,SEA,1874,5,32,0,,0
282,2011,1,10,1,1820,2159,AS,731,N626AS,339,315,49,-5,IAH,SEA,1874,4,20,0,,0
283,2011,1,11,2,1820,12,AS,731,N626AS,,,,-5,IAH,SEA,1874,4,18,0,,1
284,2011,1,12,3,1822,2129,AS,731,N619AS,307,284,19,-3,IAH,SEA,1874,5,18,0,,0
285,2011,1,13,4,1820,2113,AS,731,N627AS,293,273,3,-5,IAH,SEA,1874,5,15,0,,0
286,2011,1,14,5,1818,2114,AS,731,N627AS,296,270,4,-7,IAH,SEA,1874,7,19,0,,0
287,2011,1,15,6,1822,2131,AS,731,N627AS,309,287,21,-3,IAH,SEA,1874,4,18,0,,0
288,2011,1,16,7,1822,2138,AS,731,N627AS,316,291,28,-3,IAH,SEA,1874,5,20,0,,0
289,2011,1,17,1,1818,2149,AS,731,N612AS,331,310,39,-7,IAH,SEA,1874,4,17,0,,0
290,2011,1,18,2,1836,2130,AS,731,N617AS,294,276,20,11,IAH,SEA,1874,4,14,0,,0
291,2011,1,19,3,1820,2102,AS,731,N622AS,282,265,-8,-5,IAH,SEA,1874,7,10,0,,0
292,2011,1,20,4,1822,2135,AS,731,N622AS,313,284,25,-3,IAH,SEA,1874,3,26,0,,0
293,2011,1,21,5,1827,2136,AS,731,N622AS,309,288,26,2,IAH,SEA,1874,7,14,0,,0
294,2011,1,22,6,1816,2100,AS,731,N644AS,284,269,-10,-9,IAH,SEA,1874,4,11,0,,0
295,2011,1,23,7,1818,2104,AS,731,N624AS,286,269,-6,-7,IAH,SEA,1874,5,12,0,,0
296,2011,1,24,1,1824,2109,AS,731,N644AS,285,251,-1,-1,IAH,SEA,1874,3,31,0,,0
297,2011,1,25,2,1826,2101,AS,731,N607AS,275,255,-9,1,IAH,SEA,1874,4,16,0,,0
298,2011,1,26,3,1830,2115,AS,731,N607AS,285,255,5,5,IAH,SEA,1874,6,24,0,,0
299,2011,1,27,4,1832,2110,AS,731,N627AS,278,262,0,7,IAH,SEA,1874,5,11,0,,0
300,2011,1,28,5,1821,2052,AS,731,N627AS,271,256,-18,-4,IAH,SEA,1874,3,12,0,,0
301,2011,1,29,6,1821,2042,AS,731,N627AS,261,246,-28,-4,IAH,SEA,1874,3,12,0,,0
302,2011,1,30,7,1821,2128,AS,731,N627AS,307,264,18,-4,IAH,SEA,1874,6,37,0,,0
303,2011,1,31,1,1827,2111,AS,731,N607AS,284,259,1,2,IAH,SEA,1874,6,19,0,,0
304,2011,1,1,6,654,1124,B6,620,N324JB,210,181,5,-6,HOU,JFK,1428,6,23,0,,0
305,2011,1,1,6,1639,2110,B6,622,N324JB,211,188,61,54,HOU,JFK,1428,12,11,0,,0
306,2011,1,2,7,703,1113,B6,620,N324JB,190,172,-6,3,HOU,JFK,1428,6,12,0,,0
307,2011,1,2,7,1604,2040,B6,622,N324JB,216,176,31,19,HOU,JFK,1428,9,31,0,,0
308,2011,1,3,1,659,1100,B6,620,N229JB,181,166,-19,-1,HOU,JFK,1428,3,12,0,,0
309,2011,1,3,1,1801,2200,B6,622,N206JB,179,165,111,136,HOU,JFK,1428,5,9,0,,0
310,2011,1,4,2,654,1103,B6,620,N267JB,189,168,-16,-6,HOU,JFK,1428,9,12,0,,0
311,2011,1,4,2,1608,2034,B6,622,N267JB,206,175,25,23,HOU,JFK,1428,8,23,0,,0
312,2011,1,5,3,700,1103,B6,620,N708JB,183,167,-14,0,HOU,JFK,1428,4,12,0,,0
313,2011,1,5,3,1544,1954,B6,624,N644JB,190,166,-6,9,HOU,JFK,1428,14,10,0,,0
314,2011,1,6,4,1532,1943,B6,624,N641JB,191,175,-17,-3,HOU,JFK,1428,7,9,0,,0
315,2011,1,7,5,654,1117,B6,620,N641JB,203,172,0,-6,HOU,JFK,1428,6,25,0,,0
316,2011,1,7,5,1542,1956,B6,624,N564JB,194,175,-4,7,HOU,JFK,1428,9,10,0,,0
317,2011,1,8,6,654,1058,B6,620,N630JB,184,162,-19,-6,HOU,JFK,1428,9,13,0,,0
318,2011,1,9,7,653,1059,B6,620,N599JB,186,163,-18,-7,HOU,JFK,1428,3,20,0,,0
319,2011,1,9,7,1618,2057,B6,624,N625JB,219,196,57,43,HOU,JFK,1428,11,12,0,,0
320,2011,1,10,1,656,1102,B6,620,N625JB,186,166,-15,-4,HOU,JFK,1428,4,16,0,,0
321,2011,1,10,1,1554,2001,B6,624,N504JB,187,170,1,19,HOU,JFK,1428,7,10,0,,0
322,2011,1,11,2,653,1053,B6,620,N504JB,180,161,-24,-7,HOU,JFK,1428,5,14,0,,0
323,2011,1,11,2,,,B6,624,N537JB,,,,,HOU,JFK,1428,,,1,B,0
324,2011,1,12,3,1532,1953,B6,624,N504JB,201,177,-7,-3,HOU,JFK,1428,8,16,0,,0
325,2011,1,13,4,1522,1938,B6,624,N597JB,196,178,-22,-13,HOU,JFK,1428,8,10,0,,0
326,2011,1,14,5,808,1229,B6,620,N597JB,201,185,72,68,HOU,JFK,1428,7,9,0,,0
327,2011,1,14,5,1534,2015,B6,624,N729JB,221,189,15,-1,HOU,JFK,1428,8,24,0,,0
328,2011,1,15,6,700,1114,B6,620,N503JB,194,173,-3,0,HOU,JFK,1428,4,17,0,,0
329,2011,1,16,7,652,1055,B6,620,N706JB,183,166,-22,-8,HOU,JFK,1428,4,13,0,,0
330,2011,1,16,7,1551,2004,B6,624,N565JB,193,176,4,16,HOU,JFK,1428,5,12,0,,0
331,2011,1,17,1,730,1135,B6,620,N523JB,185,168,18,30,HOU,JFK,1428,4,13,0,,0
332,2011,1,17,1,1531,1946,B6,624,N779JB,195,173,-14,-4,HOU,JFK,1428,7,15,0,,0
333,2011,1,18,2,659,1102,B6,620,N779JB,183,162,-15,-1,HOU,JFK,1428,6,15,0,,0
334,2011,1,18,2,1647,2056,B6,624,N729JB,189,164,56,72,HOU,JFK,1428,4,21,0,,0
335,2011,1,19,3,,,B6,624,N504JB,,,,,HOU,JFK,1428,,,1,A,0
336,2011,1,20,4,1538,1952,B6,624,N760JB,194,161,-8,3,HOU,JFK,1428,16,17,0,,0
337,2011,1,21,5,656,1104,B6,620,N760JB,188,164,-13,-4,HOU,JFK,1428,5,19,0,,0
338,2011,1,21,5,1725,2135,B6,624,N598JB,190,173,95,110,HOU,JFK,1428,6,11,0,,0
339,2011,1,22,6,701,1106,B6,620,N527JB,185,161,-11,1,HOU,JFK,1428,3,21,0,,0
340,2011,1,23,7,658,1058,B6,620,N580JB,180,162,-19,-2,HOU,JFK,1428,6,12,0,,0
341,2011,1,23,7,1535,1933,B6,624,N599JB,178,164,-27,0,HOU,JFK,1428,6,8,0,,0
342,2011,1,24,1,707,1059,B6,620,N605JB,172,156,-18,7,HOU,JFK,1428,4,12,0,,0
343,2011,1,24,1,1532,1923,B6,624,N536JB,171,156,-37,-3,HOU,JFK,1428,4,11,0,,0
344,2011,1,25,2,658,1102,B6,620,N589JB,184,162,-15,-2,HOU,JFK,1428,8,14,0,,0
345,2011,1,25,2,1623,2029,B6,624,N621JB,186,167,29,48,HOU,JFK,1428,7,12,0,,0
346,2011,1,26,3,1535,1941,B6,624,N659JB,186,165,-19,0,HOU,JFK,1428,6,15,0,,0
347,2011,1,27,4,,,B6,624,N569JB,,,,,HOU,JFK,1428,,,1,B,0
348,2011,1,28,5,655,1107,B6,620,N594JB,192,172,-10,-5,HOU,JFK,1428,4,16,0,,0
349,2011,1,28,5,1538,2013,B6,624,N655JB,215,196,13,3,HOU,JFK,1428,7,12,0,,0
350,2011,1,29,6,657,1128,B6,620,N508JB,211,180,11,-3,HOU,JFK,1428,7,24,0,,0
351,2011,1,30,7,651,1106,B6,620,N606JB,195,175,-11,-9,HOU,JFK,1428,8,12,0,,0
352,2011,1,30,7,1659,2118,B6,624,N606JB,199,176,78,84,HOU,JFK,1428,13,10,0,,0
353,2011,1,31,1,659,1111,B6,620,N661JB,192,172,-6,-1,HOU,JFK,1428,8,12,0,,0
354,2011,1,31,1,1532,1942,B6,624,N629JB,190,169,-18,-3,HOU,JFK,1428,9,12,0,,0
355,2011,1,31,1,924,1413,CO,1,N69063,529,492,23,-1,IAH,HNL,3904,6,31,0,,0
356,2011,1,31,1,1825,1925,CO,5,N17245,60,42,-9,0,IAH,MSY,305,3,15,0,,0
357,2011,1,31,1,1554,1650,CO,6,N77520,56,40,-5,-1,IAH,SAT,191,2,14,0,,0
358,2011,1,31,1,1522,1632,CO,33,N16647,70,42,-2,-3,IAH,MSY,305,7,21,0,,0
359,2011,1,31,1,1536,1635,CO,35,N35204,59,32,7,1,IAH,AUS,140,7,20,0,,0
360,2011,1,31,1,1916,2103,CO,47,N76522,227,199,2,6,IAH,LAX,1379,8,20,0,,0
361,2011,1,31,1,747,936,CO,52,N67134,229,201,5,2,IAH,LAX,1379,11,17,0,,0
362,2011,1,31,1,1803,1927,CO,59,N57870,144,116,15,28,IAH,DEN,862,12,16,0,,0
363,2011,1,31,1,1206,1631,CO,60,N68159,205,165,-2,1,IAH,EWR,1400,29,11,0,,0
364,2011,1,31,1,1425,1848,CO,62,N17126,203,163,-9,0,IAH,EWR,1400,16,24,0,,0
365,2011,1,31,1,607,1022,CO,89,N76529,195,175,2,7,IAH,EWR,1400,6,14,0,,0
366,2011,1,31,1,1041,1449,CO,106,N66051,188,162,-26,-4,IAH,EWR,1400,8,18,0,,0
367,2011,1,31,1,728,856,CO,128,N75436,88,49,18,-2,IAH,MSY,305,6,33,0,,0
368,2011,1,31,1,1433,1629,CO,137,N73283,236,199,14,5,IAH,LAX,1379,10,27,0,,0
369,2011,1,31,1,1422,1647,CO,146,N57862,145,114,64,77,IAH,ORD,925,15,16,0,,0
370,2011,1,31,1,1750,1921,CO,150,N34282,211,189,6,15,IAH,ONT,1334,5,17,0,,0
371,2011,1,31,1,1442,1842,CO,158,N13750,180,142,7,-3,IAH,DCA,1208,4,34,0,,0
372,2011,1,31,1,851,1052,CO,170,N35407,241,225,-27,1,IAH,SFO,1635,6,10,0,,0
373,2011,1,31,1,1919,2231,CO,190,N35260,132,107,-12,-1,IAH,MIA,964,5,20,0,,0
374,2011,1,31,1,1155,1324,CO,197,N75853,209,172,3,0,IAH,LAS,1222,8,29,0,,0
375,2011,1,31,1,726,915,CO,199,N14228,169,128,8,1,IAH,DEN,862,12,29,0,,0
376,2011,1,31,1,1259,1554,CO,206,N39418,115,91,-10,-1,IAH,TPA,787,4,20,0,,0
377,2011,1,31,1,2116,2344,CO,209,N24715,268,256,-15,-7,IAH,PDX,1825,4,8,0,,0
378,2011,1,31,1,1551,2009,CO,210,N37408,198,166,-15,1,IAH,EWR,1400,16,16,0,,0
379,2011,1,31,1,1024,1621,CO,212,N53441,237,215,-4,9,IAH,SJU,2007,6,16,0,,0
380,2011,1,31,1,912,1138,CO,220,N33132,206,161,32,7,IAH,PHX,1009,8,37,0,,0
381,2011,1,31,1,1020,1421,CO,226,N19621,181,161,2,0,IAH,BWI,1235,5,15,0,,0
382,2011,1,31,1,916,1336,CO,232,N33266,200,165,-15,-4,IAH,LGA,1416,4,31,0,,0
383,2011,1,31,1,1301,1356,CO,241,N14629,55,27,-2,-4,IAH,AUS,140,5,23,0,,0
384,2011,1,31,1,1554,1918,CO,244,N37274,144,121,-16,9,IAH,CLE,1091,5,18,0,,0
385,2011,1,31,1,1850,2211,CO,250,N59630,141,121,-18,0,IAH,RDU,1043,5,15,0,,0
386,2011,1,31,1,727,1120,CO,258,N77520,173,145,-1,-3,IAH,DCA,1208,4,24,0,,0
387,2011,1,31,1,1240,1526,CO,267,N45440,286,263,7,5,IAH,SEA,1874,9,14,0,,0
388,2011,1,31,1,1129,1351,CO,270,N37420,262,228,1,4,IAH,SFO,1635,7,27,0,,0
389,2011,1,31,1,1615,1741,CO,275,N14242,146,122,16,25,IAH,DEN,862,8,16,0,,0
390,2011,1,31,1,1145,1255,CO,279,N37274,70,45,4,0,IAH,SAT,191,3,22,0,,0
391,2011,1,31,1,735,1220,CO,282,N79279,225,195,4,0,IAH,BOS,1597,5,25,0,,0
392,2011,1,31,1,1046,1221,CO,297,N27421,215,190,13,11,IAH,LAS,1222,7,18,0,,0
393,2011,1,31,1,2102,2216,CO,299,N17244,134,119,-10,8,IAH,DEN,862,6,9,0,,0
394,2011,1,31,1,854,1137,CO,309,N33294,283,254,8,4,IAH,PDX,1825,5,24,0,,0
395,2011,1,31,1,1949,2,CO,310,N77867,193,164,33,49,IAH,EWR,1400,7,22,0,,0
396,2011,1,31,1,1431,1643,CO,320,N39416,192,159,12,1,IAH,PHX,1009,7,26,0,,0
397,2011,1,31,1,1312,1413,CO,323,N36207,61,44,-10,-3,IAH,MSY,305,2,15,0,,0
398,2011,1,31,1,1248,1628,CO,326,N38257,160,143,-16,-2,IAH,BWI,1235,4,13,0,,0
399,2011,1,31,1,742,1217,CO,332,N73276,215,177,4,-3,IAH,LGA,1416,7,31,0,,0
400,2011,1,31,1,1033,1420,CO,358,N39728,167,146,-5,-2,IAH,DCA,1208,3,18,0,,0
401,2011,1,31,1,1432,1656,CO,370,N27213,264,229,5,7,IAH,SFO,1635,6,29,0,,0
402,2011,1,31,1,1320,1420,CO,379,N19638,60,39,-2,0,IAH,SAT,191,3,18,0,,0
403,2011,1,31,1,1047,1526,CO,382,N36272,219,188,-5,-3,IAH,BOS,1597,10,21,0,,0
404,2011,1,31,1,1902,2022,CO,397,N33286,200,182,20,28,IAH,LAS,1222,7,11,0,,0
405,2011,1,31,1,1316,1643,CO,400,N39415,147,109,6,1,IAH,IND,845,5,33,0,,0
406,2011,1,31,1,1031,1203,CO,403,N35271,212,194,-1,1,IAH,SAN,1303,4,14,0,,0
407,2011,1,31,1,725,1117,CO,404,N78501,172,146,-5,-5,IAH,IAD,1190,5,21,0,,0
408,2011,1,31,1,1156,1555,CO,406,N73270,179,143,3,-4,IAH,IAD,1190,13,23,0,,0
409,2011,1,31,1,749,1216,CO,408,N66056,207,170,1,-1,IAH,EWR,1400,11,26,0,,0
410,2011,1,31,1,1701,2036,CO,410,N73299,155,138,-19,-2,IAH,IAD,1190,9,8,0,,0
411,2011,1,31,1,1911,2118,CO,421,N37298,247,231,80,91,IAH,SJC,1609,2,14,0,,0
412,2011,1,31,1,1924,2026,CO,423,N33266,62,41,-8,-1,IAH,MSY,305,2,19,0,,0
413,2011,1,31,1,1909,2254,CO,426,N78506,165,143,-12,-1,IAH,BWI,1235,4,18,0,,0
414,2011,1,31,1,1049,1507,CO,432,N16713,198,169,1,4,IAH,LGA,1416,6,23,0,,0
415,2011,1,31,1,,,CO,442,,,,,,IAH,TUL,429,,,1,B,0
416,2011,1,31,1,1925,2202,CO,444,N76514,157,117,3,5,IAH,ORD,925,18,22,0,,0
417,2011,1,31,1,554,818,CO,446,N26208,144,117,-16,-6,IAH,ORD,925,11,16,0,,0
418,2011,1,31,1,1250,1638,CO,458,N17233,168,149,-7,-5,IAH,DCA,1208,4,15,0,,0
419,2011,1,31,1,2157,53,CO,467,N78285,296,276,58,42,IAH,SEA,1874,5,15,0,,0
420,2011,1,31,1,1911,2011,CO,479,N16217,60,43,-8,-2,IAH,SAT,191,3,14,0,,0
421,2011,1,31,1,1305,1746,CO,482,N78509,221,190,-3,0,IAH,BOS,1597,11,20,0,,0
422,2011,1,31,1,906,1056,CO,497,N74856,230,187,23,1,IAH,LAS,1222,7,36,0,,0
423,2011,1,31,1,1148,1327,CO,499,N37267,159,127,2,-2,IAH,DEN,862,6,26,0,,0
424,2011,1,31,1,,,CO,500,,,,,,IAH,IND,845,,,1,B,0
425,2011,1,31,1,855,1322,CO,510,N38268,207,183,2,0,IAH,EWR,1400,7,17,0,,0
426,2011,1,31,1,2056,2217,CO,511,N77520,81,60,5,1,IAH,MFE,316,4,17,0,,0
427,2011,1,31,1,1738,1939,CO,520,N75432,181,161,-2,-2,IAH,PHX,1009,8,12,0,,0
428,2011,1,31,1,1322,1807,CO,532,N76269,225,178,22,2,IAH,LGA,1416,7,40,0,,0
429,2011,1,31,1,1257,1627,CO,534,N79402,150,125,-16,-3,IAH,PIT,1117,7,18,0,,0
430,2011,1,31,1,934,1149,CO,542,N75436,195,174,2,4,IAH,SLC,1195,4,17,0,,0
431,2011,1,31,1,638,1021,CO,544,N13624,163,136,-8,-7,IAH,CLE,1091,6,21,0,,0
432,2011,1,31,1,1146,1421,CO,546,N77518,155,116,-1,1,IAH,ORD,925,10,29,0,,0
433,2011,1,31,1,1611,1955,CO,558,N16709,164,143,-11,-4,IAH,DCA,1208,5,16,0,,0
434,2011,1,31,1,917,1120,CO,559,N76515,243,202,15,2,IAH,SNA,1347,6,35,0,,0
435,2011,1,31,1,1748,2001,CO,570,N75436,253,236,-4,3,IAH,SFO,1635,7,10,0,,0
436,2011,1,31,1,1901,2332,CO,582,N19621,211,188,-1,6,IAH,BOS,1597,7,16,0,,0
437,2011,1,31,1,740,1052,CO,586,N17126,132,102,-7,-5,IAH,MCO,853,9,21,0,,0
438,2011,1,31,1,2102,2222,CO,597,N33203,200,179,-10,0,IAH,LAS,1222,9,12,0,,0
439,2011,1,31,1,1429,1608,CO,599,N57864,159,124,6,3,IAH,DEN,862,10,25,0,,0
440,2011,1,31,1,1313,1516,CO,601,N26208,183,131,36,9,IAH,DEN,862,18,34,0,,0
441,2011,1,31,1,1540,1833,CO,606,N77510,113,90,-11,0,IAH,TPA,787,6,17,0,,0
442,2011,1,31,1,1930,2225,CO,616,N33294,175,139,24,20,IAH,MSP,1034,11,25,0,,0
443,2011,1,31,1,1429,1542,CO,623,N77261,73,44,5,-1,IAH,MSY,305,3,26,0,,0
444,2011,1,31,1,714,1103,CO,626,N16647,169,154,-17,-6,IAH,BWI,1235,4,11,0,,0
445,2011,1,31,1,1543,1948,CO,632,N12238,185,166,-25,-2,IAH,LGA,1416,5,14,0,,0
446,2011,1,31,1,1917,2234,CO,644,N37267,137,116,-3,22,IAH,CLE,1091,5,16,0,,0
447,2011,1,31,1,1915,2248,CO,658,N37273,153,128,-6,10,IAH,DCA,1208,9,16,0,,0
448,2011,1,31,1,1120,1355,CO,663,N14115,215,195,33,-5,IAH,EGE,935,4,16,0,,0
449,2011,1,31,1,1737,2003,CO,667,N57869,266,249,0,12,IAH,SEA,1874,6,11,0,,0
450,2011,1,31,1,1550,2012,CO,682,N78501,202,180,-25,0,IAH,BOS,1597,9,13,0,,0
451,2011,1,31,1,1034,1348,CO,686,N56859,134,105,0,-1,IAH,MCO,853,8,21,0,,0
452,2011,1,31,1,1440,1630,CO,697,N37293,230,191,20,0,IAH,LAS,1222,7,32,0,,0
453,2011,1,31,1,749,1044,CO,706,N23708,115,92,-11,-1,IAH,TPA,787,3,20,0,,0
454,2011,1,31,1,1807,2030,CO,709,N37409,263,245,-13,2,IAH,PDX,1825,7,11,0,,0
455,2011,1,31,1,1130,1233,CO,723,N77510,63,44,-8,-5,IAH,MSY,305,2,17,0,,0
456,2011,1,31,1,1940,2349,CO,732,N33262,189,157,44,50,IAH,LGA,1416,5,27,0,,0
457,2011,1,31,1,1239,1409,CO,738,N38403,210,194,-3,-1,IAH,SAN,1303,3,13,0,,0
458,2011,1,31,1,906,1058,CO,739,N75432,232,193,16,1,IAH,SAN,1303,4,35,0,,0
459,2011,1,31,1,1144,1241,CO,741,N37290,57,32,0,-1,IAH,AUS,140,5,20,0,,0
460,2011,1,31,1,1308,1646,CO,744,N76254,158,125,-7,-2,IAH,CLE,1091,5,28,0,,0
461,2011,1,31,1,1423,1652,CO,746,N78524,149,114,-8,3,IAH,ORD,925,11,24,0,,0
462,2011,1,31,1,2137,9,CO,752,N73278,212,189,10,-2,IAH,SLC,1195,5,18,0,,0
463,2011,1,31,1,1930,2224,CO,755,N11641,114,89,-10,-1,IAH,ATL,689,9,16,0,,0
464,2011,1,31,1,1653,1748,CO,763,N73291,55,42,-15,-2,IAH,MSY,305,3,10,0,,0
465,2011,1,31,1,1440,1731,CO,767,N37422,291,255,12,5,IAH,SEA,1874,6,30,0,,0
466,2011,1,31,1,2143,2338,CO,770,N37281,235,224,24,50,IAH,SFO,1635,5,6,0,,0
467,2011,1,31,1,729,1002,CO,771,N26226,273,237,2,-1,IAH,SFO,1635,7,29,0,,0
468,2011,1,31,1,722,1125,CO,776,N37252,183,155,-11,-3,IAH,PHL,1324,9,19,0,,0
469,2011,1,31,1,1347,1654,CO,786,N75851,127,105,6,12,IAH,MCO,853,6,16,0,,0
470,2011,1,31,1,1012,1351,CO,788,N46625,159,132,-12,-4,IAH,DTW,1076,8,19,0,,0
471,2011,1,31,1,1550,1736,CO,795,N76502,226,198,8,10,IAH,LAX,1379,13,15,0,,0
472,2011,1,31,1,842,1027,CO,799,N57855,165,133,0,-3,IAH,DEN,862,17,15,0,,0
473,2011,1,31,1,1311,1731,CO,810,N78003,200,168,-4,1,IAH,EWR,1400,14,18,0,,0
474,2011,1,31,1,2105,2311,CO,820,N37255,186,158,19,10,IAH,PHX,1009,6,22,0,,0
475,2011,1,31,1,1107,1352,CO,1006,N18220,105,89,-2,17,IAH,TPA,787,3,13,0,,0
476,2011,1,31,1,1805,2211,CO,1010,N73259,186,161,-9,15,IAH,EWR,1400,9,16,0,,0
477,2011,1,31,1,2120,2323,CO,1046,N79402,123,106,-4,25,IAH,ORD,925,7,10,0,,0
478,2011,1,31,1,725,1040,CO,1048,N73283,135,107,-8,0,IAH,FLL,965,3,25,0,,0
479,2011,1,31,1,851,1241,CO,1058,N24702,170,149,-7,-2,IAH,DCA,1208,4,17,0,,0
480,2011,1,31,1,1558,1812,CO,1070,N73406,254,231,-8,-2,IAH,SFO,1635,5,18,0,,0
481,2011,1,31,1,1446,1557,CO,1079,N14230,71,40,10,1,IAH,SAT,191,3,28,0,,0
482,2011,1,31,1,1754,2056,CO,1086,N57855,122,100,97,114,IAH,MCO,853,6,16,0,,0
483,2011,1,31,1,1309,1656,CO,1088,N14219,167,127,3,4,IAH,DTW,1076,6,34,0,,0
484,2011,1,31,1,2107,2247,CO,1095,N73270,220,201,7,12,IAH,LAX,1379,7,12,0,,0
485,2011,1,31,1,727,911,CO,1097,N14231,224,192,14,-3,IAH,LAS,1222,7,25,0,,0
486,2011,1,31,1,1859,2023,CO,1099,N75858,144,121,-9,-1,IAH,DEN,862,12,11,0,,0
487,2011,1,31,1,1900,1953,CO,1411,N14604,53,31,-9,-5,IAH,AUS,140,6,16,0,,0
488,2011,1,31,1,934,1149,CO,1416,N33262,255,238,15,19,IAH,SJC,1609,3,14,0,,0
489,2011,1,31,1,1903,2228,CO,1417,N46625,145,126,-32,-2,IAH,PIT,1117,6,13,0,,0
490,2011,1,31,1,2101,2215,CO,1423,N62631,74,42,4,-4,IAH,MSY,305,6,26,0,,0
491,2011,1,31,1,1229,1540,CO,1427,N11641,131,113,-15,0,IAH,CLT,913,6,12,0,,0
492,2011,1,31,1,1035,1351,CO,1448,N75429,136,108,-16,-5,IAH,FLL,965,5,23,0,,0
493,2011,1,31,1,2053,2235,CO,1459,N87513,222,201,2,3,IAH,SNA,1347,8,13,0,,0
494,2011,1,31,1,1048,1354,CO,1462,N16617,126,98,-25,-8,IAH,RSW,861,5,23,0,,0
495,2011,1,31,1,1022,1433,CO,1476,N76503,191,158,-1,0,IAH,PHL,1324,14,19,0,,0
496,2011,1,31,1,2105,2157,CO,1479,N33264,52,37,-7,1,IAH,SAT,191,3,12,0,,0
